"condition","plot_id","thermal.time","DAS","phenotype_value"
"Optimum",10092,898,58,34.88843073
"Optimum",10091,898,58,26.62248011
"Optimum",2082,898,58,30.30605508
"Optimum",2083,898,58,34.39316651
"Optimum",2084,898,58,31.82000866
"Optimum",2085,898,58,33.55963212
"Optimum",2086,898,58,28.82911163
"Optimum",2087,898,58,23.08944049
"Optimum",2088,898,58,36.55353457
"Optimum",2089,898,58,35.6825002
"Optimum",2090,898,58,30.6969791
"Optimum",7031,898,58,36.21104749
"Optimum",7032,898,58,30.0103403
"Optimum",7033,898,58,33.27397754
"Optimum",7034,898,58,27.30463609
"Optimum",7035,898,58,35.0224407
"Optimum",7036,898,58,33.44341059
"Optimum",7037,898,58,28.79229092
"Optimum",7038,898,58,34.47369292
"Optimum",7039,898,58,29.49238319
"Optimum",7040,898,58,34.48363459
"Optimum",10081,898,58,30.63432842
"Optimum",10082,898,58,29.51899058
"Optimum",10083,898,58,30.94401042
"Optimum",10084,898,58,30.75652836
"Optimum",10085,898,58,27.63005186
"Optimum",10086,898,58,36.76756353
"Optimum",10087,898,58,27.32266963
"Optimum",10088,898,58,27.16251708
"Optimum",10089,898,58,22.88819925
"Optimum",10090,898,58,27.64103245
"Optimum",2080,898,58,31.64141476
"Optimum",2079,898,58,21.59158406
"Optimum",2078,898,58,26.89208119
"Optimum",2077,898,58,23.80691245
"Optimum",2076,898,58,29.11677004
"Optimum",2075,898,58,27.68360065
"Optimum",2074,898,58,23.96068159
"Optimum",2073,898,58,30.72792377
"Optimum",2072,898,58,32.18631733
"Optimum",2071,898,58,34.53237507
"Optimum",7050,898,58,28.80548314
"Optimum",7049,898,58,27.27350937
"Optimum",7048,898,58,28.56677827
"Optimum",7047,898,58,24.70452492
"Optimum",7046,898,58,32.48080144
"Optimum",7045,898,58,32.84988763
"Optimum",7044,898,58,31.45754874
"Optimum",7043,898,58,27.24532928
"Optimum",7042,898,58,30.37102859
"Optimum",7041,898,58,29.56245164
"Optimum",10080,898,58,30.17221383
"Optimum",10079,898,58,28.18528482
"Optimum",10078,898,58,30.63233368
"Optimum",10077,898,58,28.60865502
"Optimum",10076,898,58,31.77972827
"Optimum",10075,898,58,34.23982801
"Optimum",10074,898,58,34.20552895
"Optimum",10073,898,58,31.00976352
"Optimum",10072,898,58,34.84895328
"Optimum",10071,898,58,28.21632318
"Optimum",2061,898,58,30.2044442
"Optimum",2062,898,58,29.61324259
"Optimum",2063,898,58,27.53597294
"Optimum",2064,898,58,26.46599089
"Optimum",2065,898,58,30.93422055
"Optimum",2066,898,58,30.33308639
"Optimum",2067,898,58,28.86280737
"Optimum",2068,898,58,37.4699129
"Optimum",2069,898,58,31.62889284
"Optimum",2070,898,58,28.12426781
"Optimum",7051,898,58,30.94294174
"Optimum",7052,898,58,27.68833676
"Optimum",7053,898,58,31.15400161
"Optimum",7055,898,58,30.38603833
"Optimum",7056,898,58,30.97350135
"Optimum",7057,898,58,29.44415443
"Optimum",7058,898,58,25.22602863
"Optimum",7059,898,58,30.05659792
"Optimum",7060,898,58,31.47970176
"Optimum",10061,898,58,27.98291479
"Optimum",10062,898,58,28.65216059
"Optimum",10063,898,58,26.08362399
"Optimum",10064,898,58,30.50291219
"Optimum",10065,898,58,28.49679494
"Optimum",10066,898,58,34.05550799
"Optimum",10067,898,58,29.06093865
"Optimum",10068,898,58,31.22520338
"Optimum",10069,898,58,23.10949314
"Optimum",10070,898,58,20.38286028
"Optimum",2060,898,58,32.6321414
"Optimum",2059,898,58,29.24142492
"Optimum",2058,898,58,29.55086425
"Optimum",2057,898,58,28.25278417
"Optimum",2056,898,58,27.03613409
"Optimum",2055,898,58,33.53513617
"Optimum",2054,898,58,28.43824446
"Optimum",2053,898,58,35.12017195
"Optimum",2052,898,58,24.6007529
"Optimum",2051,898,58,39.94649994
"Optimum",7070,898,58,34.80798451
"Optimum",7069,898,58,28.9825849
"Optimum",7068,898,58,32.22576028
"Optimum",7067,898,58,30.30288574
"Optimum",7066,898,58,35.86359741
"Optimum",7065,898,58,37.00572045
"Optimum",7064,898,58,36.8432842
"Optimum",7063,898,58,26.25577477
"Optimum",7062,898,58,33.63154185
"Optimum",7061,898,58,28.50517468
"Optimum",10060,898,58,35.82509837
"Optimum",10059,898,58,33.34410898
"Optimum",10058,898,58,30.01591839
"Optimum",10057,898,58,28.66248645
"Optimum",10056,898,58,34.27360367
"Optimum",10055,898,58,37.95583817
"Optimum",10054,898,58,31.4323481
"Optimum",10053,898,58,32.53627817
"Optimum",10052,898,58,32.29450689
"Optimum",10051,898,58,31.73963762
"Optimum",2041,898,58,27.94433317
"Optimum",2042,898,58,26.91158399
"Optimum",2043,898,58,29.49276395
"Optimum",2044,898,58,30.79786354
"Optimum",2045,898,58,29.09323791
"Optimum",2046,898,58,28.77555672
"Optimum",2047,898,58,29.27014612
"Optimum",2048,898,58,31.7878678
"Optimum",2049,898,58,31.37310091
"Optimum",7071,898,58,35.65003575
"Optimum",7072,898,58,29.85173208
"Optimum",7073,898,58,28.64846553
"Optimum",7074,898,58,27.2716497
"Optimum",7075,898,58,31.33384105
"Optimum",7076,898,58,31.68822303
"Optimum",7077,898,58,31.73692072
"Optimum",7078,898,58,23.82610322
"Optimum",7079,898,58,33.05904091
"Optimum",7080,898,58,27.09165972
"Optimum",10041,898,58,29.91729971
"Optimum",10042,898,58,32.97002201
"Optimum",10043,898,58,32.49279428
"Optimum",10044,898,58,30.43449291
"Optimum",10045,898,58,30.4566073
"Optimum",10046,898,58,36.55844396
"Optimum",10047,898,58,32.77902185
"Optimum",10048,898,58,34.63707893
"Optimum",10049,898,58,29.28319459
"Optimum",10050,898,58,30.85150755
"Optimum",2040,898,58,29.10167258
"Optimum",2039,898,58,24.88391373
"Optimum",2038,898,58,29.2244175
"Optimum",2037,898,58,26.64702115
"Optimum",2036,898,58,28.17651463
"Optimum",2035,898,58,27.45454503
"Optimum",2034,898,58,32.60541179
"Optimum",2033,898,58,33.38407342
"Optimum",2032,898,58,26.75320503
"Optimum",2031,898,58,37.16497833
"Optimum",7090,898,58,33.97119031
"Optimum",7089,898,58,34.4710564
"Optimum",7088,898,58,28.87004372
"Optimum",7087,898,58,22.10584808
"Optimum",7086,898,58,30.86464476
"Optimum",7085,898,58,31.35047698
"Optimum",7084,898,58,35.06345535
"Optimum",7083,898,58,32.10347859
"Optimum",7082,898,58,31.88582877
"Optimum",7081,898,58,33.84046801
"Optimum",10040,898,58,31.61774107
"Optimum",10039,898,58,31.49039079
"Optimum",10038,898,58,31.34180035
"Optimum",10037,898,58,33.43056562
"Optimum",10036,898,58,32.60318481
"Optimum",10035,898,58,33.94931935
"Optimum",10034,898,58,32.72253045
"Optimum",10033,898,58,36.35242305
"Optimum",10032,898,58,32.38557801
"Optimum",10031,898,58,31.91043788
"Optimum",2021,898,58,33.93020008
"Optimum",2022,898,58,29.76653801
"Optimum",2023,898,58,31.07562973
"Optimum",2024,898,58,29.67639504
"Optimum",2025,898,58,30.30186752
"Optimum",2026,898,58,31.67445018
"Optimum",2027,898,58,36.01170597
"Optimum",2028,898,58,37.51221732
"Optimum",2029,898,58,28.45688189
"Optimum",7091,898,58,31.97881706
"Optimum",7092,898,58,24.09989003
"Optimum",7093,898,58,26.75370489
"Optimum",7094,898,58,33.0032999
"Optimum",7095,898,58,33.24798043
"Optimum",7096,898,58,33.29766924
"Optimum",7097,898,58,32.3923047
"Optimum",7099,898,58,29.53371527
"Optimum",7100,898,58,31.72008762
"Optimum",10021,898,58,30.96858476
"Optimum",10022,898,58,31.72947661
"Optimum",10023,898,58,35.16109758
"Optimum",10024,898,58,31.04132918
"Optimum",10025,898,58,34.68084361
"Optimum",10026,898,58,31.71829943
"Optimum",10027,898,58,28.34993998
"Optimum",10028,898,58,33.75626929
"Optimum",10029,898,58,30.22351097
"Optimum",10030,898,58,33.54589432
"Optimum",2020,898,58,37.75632055
"Optimum",2019,898,58,29.53021294
"Optimum",2018,898,58,28.01809002
"Optimum",2017,898,58,25.52858736
"Optimum",2016,898,58,29.3140625
"Optimum",2015,898,58,30.93243375
"Optimum",2014,898,58,31.62551153
"Optimum",2013,898,58,32.25404206
"Optimum",2012,898,58,28.38498797
"Optimum",2011,898,58,31.77237542
"Optimum",7110,898,58,32.56520053
"Optimum",7109,898,58,28.63730156
"Optimum",7108,898,58,29.69539488
"Optimum",7107,898,58,30.98210726
"Optimum",7106,898,58,34.78491733
"Optimum",7105,898,58,35.05037407
"Optimum",7104,898,58,37.36683541
"Optimum",7103,898,58,26.15334238
"Optimum",7102,898,58,33.55065018
"Optimum",7101,898,58,32.54481143
"Optimum",10020,898,58,32.68198342
"Optimum",10019,898,58,27.733391
"Optimum",10018,898,58,30.5574976
"Optimum",10017,898,58,29.64393418
"Optimum",10016,898,58,32.71219291
"Optimum",10015,898,58,30.80787311
"Optimum",10014,898,58,28.8594401
"Optimum",10013,898,58,30.05512182
"Optimum",10012,898,58,27.12903171
"Optimum",10011,898,58,28.35819614
"Optimum",2001,898,58,33.9852974
"Optimum",2002,898,58,24.22656027
"Optimum",2003,898,58,25.30945966
"Optimum",2004,898,58,27.92515696
"Optimum",2005,898,58,31.69810391
"Optimum",2006,898,58,27.36365076
"Optimum",2007,898,58,24.8097002
"Optimum",2008,898,58,29.21891778
"Optimum",2009,898,58,27.78417265
"Optimum",2010,898,58,29.67379176
"Optimum",7111,898,58,27.06877095
"Optimum",7112,898,58,26.57358304
"Optimum",7113,898,58,33.01123667
"Optimum",7114,898,58,28.78710747
"Optimum",7115,898,58,31.54772448
"Optimum",7116,898,58,31.33543967
"Optimum",7117,898,58,30.79986506
"Optimum",7118,898,58,25.34415928
"Optimum",7119,898,58,28.71216009
"Optimum",7120,898,58,35.6198602
"Optimum",10001,898,58,31.2440948
"Optimum",10002,898,58,26.49953318
"Optimum",10003,898,58,28.52138674
"Optimum",10004,898,58,26.22457267
"Optimum",10005,898,58,23.32910146
"Optimum",10006,898,58,25.66057373
"Optimum",10007,898,58,26.07597297
"Optimum",10008,898,58,25.50599702
"Optimum",10009,898,58,27.78501712
"Optimum",10010,898,58,25.11572401
"Optimum",1120,898,58,33.90033267
"Optimum",1119,898,58,30.49395161
"Optimum",1118,898,58,32.14482619
"Optimum",1117,898,58,26.06628358
"Optimum",1116,898,58,32.29042659
"Optimum",1115,898,58,27.95615356
"Optimum",1114,898,58,33.05022558
"Optimum",1113,898,58,33.18527709
"Optimum",1112,898,58,29.30827125
"Optimum",1111,898,58,31.69439178
"Optimum",8010,898,58,31.4562854
"Optimum",8009,898,58,33.51561589
"Optimum",8007,898,58,32.88828889
"Optimum",8006,898,58,31.69017724
"Optimum",8005,898,58,31.58812807
"Optimum",8004,898,58,29.49747099
"Optimum",8003,898,58,28.36337588
"Optimum",8002,898,58,23.45553124
"Optimum",8001,898,58,31.2509122
"Optimum",9120,898,58,34.97306615
"Optimum",9119,898,58,29.04923634
"Optimum",9118,898,58,33.77748989
"Optimum",9117,898,58,31.28263888
"Optimum",9116,898,58,31.92519379
"Optimum",9115,898,58,30.49484282
"Optimum",9114,898,58,31.01311504
"Optimum",9113,898,58,31.42426558
"Optimum",9112,898,58,31.53080274
"Optimum",9111,898,58,29.3611646
"Optimum",1101,898,58,32.94602945
"Optimum",1102,898,58,26.85462324
"Optimum",1103,898,58,28.36939681
"Optimum",1104,898,58,28.37723734
"Optimum",1105,898,58,31.78494863
"Optimum",1106,898,58,22.93985974
"Optimum",1107,898,58,29.85488646
"Optimum",1108,898,58,33.2244956
"Optimum",1109,898,58,30.70985663
"Optimum",1110,898,58,31.61086389
"Optimum",8011,898,58,31.09973205
"Optimum",8012,898,58,29.3522042
"Optimum",8013,898,58,31.47114441
"Optimum",8014,898,58,29.79088593
"Optimum",8015,898,58,33.41428643
"Optimum",8016,898,58,29.22095356
"Optimum",8017,898,58,30.64950218
"Optimum",8018,898,58,28.11664434
"Optimum",8019,898,58,29.88764544
"Optimum",8020,898,58,25.36846634
"Optimum",9101,898,58,25.3272985
"Optimum",9102,898,58,27.48354012
"Optimum",9103,898,58,30.45483801
"Optimum",9104,898,58,25.27232186
"Optimum",9105,898,58,29.15402429
"Optimum",9106,898,58,24.56335828
"Optimum",9107,898,58,27.67269298
"Optimum",9108,898,58,29.18001854
"Optimum",9109,898,58,26.17262416
"Optimum",9110,898,58,28.94871683
"Optimum",1100,898,58,37.14731717
"Optimum",1099,898,58,31.03656314
"Optimum",1098,898,58,26.72510223
"Optimum",1097,898,58,23.56171342
"Optimum",1096,898,58,30.51320336
"Optimum",1095,898,58,33.71528429
"Optimum",1094,898,58,28.18602239
"Optimum",1093,898,58,33.54544733
"Optimum",1092,898,58,33.82496922
"Optimum",1091,898,58,31.85143809
"Optimum",8030,898,58,31.15805933
"Optimum",8029,898,58,33.43444437
"Optimum",8028,898,58,29.45272869
"Optimum",8027,898,58,28.09842285
"Optimum",8026,898,58,34.28823912
"Optimum",8025,898,58,32.49068113
"Optimum",8024,898,58,36.91453465
"Optimum",8023,898,58,32.36762336
"Optimum",8022,898,58,32.09347199
"Optimum",8021,898,58,33.87730232
"Optimum",9100,898,58,31.84383951
"Optimum",9099,898,58,31.18148683
"Optimum",9098,898,58,25.37759481
"Optimum",9097,898,58,32.94035409
"Optimum",9096,898,58,30.09914984
"Optimum",9095,898,58,33.39741744
"Optimum",9094,898,58,32.19003305
"Optimum",9093,898,58,32.01997025
"Optimum",9092,898,58,36.11247635
"Optimum",9091,898,58,31.14747733
"Optimum",1081,898,58,38.69606838
"Optimum",1082,898,58,30.15262084
"Optimum",1083,898,58,27.89718027
"Optimum",1084,898,58,31.51579575
"Optimum",1085,898,58,32.35740241
"Optimum",1086,898,58,31.45280285
"Optimum",1087,898,58,25.88572856
"Optimum",1088,898,58,29.27775795
"Optimum",1089,898,58,27.25910167
"Optimum",1090,898,58,27.79871157
"Optimum",8031,898,58,29.65996844
"Optimum",8032,898,58,29.00911686
"Optimum",8033,898,58,33.97099368
"Optimum",8034,898,58,28.49966006
"Optimum",8035,898,58,29.77145491
"Optimum",8036,898,58,33.5129997
"Optimum",8037,898,58,31.12788368
"Optimum",8038,898,58,23.94998973
"Optimum",8039,898,58,27.47246425
"Optimum",8040,898,58,29.64675806
"Optimum",9081,898,58,32.26165505
"Optimum",9082,898,58,33.25948295
"Optimum",9083,898,58,32.54184301
"Optimum",9084,898,58,29.38974877
"Optimum",9085,898,58,27.79675336
"Optimum",9086,898,58,29.14798753
"Optimum",9087,898,58,26.88510451
"Optimum",9088,898,58,27.91912798
"Optimum",9089,898,58,26.94292499
"Optimum",9090,898,58,31.7084478
"Optimum",1080,898,58,34.14059176
"Optimum",1079,898,58,24.28655898
"Optimum",1078,898,58,23.88119081
"Optimum",1077,898,58,20.31297356
"Optimum",1076,898,58,26.57135422
"Optimum",1075,898,58,23.30278173
"Optimum",1074,898,58,23.96700263
"Optimum",1073,898,58,28.25480487
"Optimum",1072,898,58,28.34525346
"Optimum",1071,898,58,29.91768424
"Optimum",8050,898,58,25.10787333
"Optimum",8049,898,58,32.42902127
"Optimum",8048,898,58,29.77718144
"Optimum",8047,898,58,27.14327614
"Optimum",8046,898,58,29.08685781
"Optimum",8045,898,58,25.38968865
"Optimum",8044,898,58,26.33172994
"Optimum",8043,898,58,21.36699449
"Optimum",8042,898,58,25.36882553
"Optimum",8041,898,58,29.89262707
"Optimum",9080,898,58,27.31145092
"Optimum",9079,898,58,25.02222181
"Optimum",9078,898,58,29.04647527
"Optimum",9077,898,58,23.6779032
"Optimum",9076,898,58,26.93220741
"Optimum",9075,898,58,26.46206085
"Optimum",9074,898,58,26.4770261
"Optimum",9073,898,58,30.58803226
"Optimum",9072,898,58,32.23402626
"Optimum",9071,898,58,27.38383921
"Optimum",1061,898,58,35.74979578
"Optimum",1062,898,58,30.17349291
"Optimum",1063,898,58,36.53638372
"Optimum",1064,898,58,28.98592935
"Optimum",1065,898,58,33.4639046
"Optimum",1066,898,58,28.40689544
"Optimum",1067,898,58,26.72228861
"Optimum",1068,898,58,35.68509972
"Optimum",1069,898,58,34.22803841
"Optimum",1070,898,58,33.60523066
"Optimum",8051,898,58,34.81978944
"Optimum",8052,898,58,29.99353002
"Optimum",8053,898,58,29.77985367
"Optimum",8054,898,58,28.1616784
"Optimum",8055,898,58,35.51991131
"Optimum",8056,898,58,29.57218538
"Optimum",8057,898,58,29.52840309
"Optimum",8058,898,58,28.44768057
"Optimum",8059,898,58,30.55448882
"Optimum",8060,898,58,32.31909834
"Optimum",9061,898,58,31.75962527
"Optimum",9062,898,58,32.25767383
"Optimum",9063,898,58,33.26668113
"Optimum",9064,898,58,28.82990792
"Optimum",9065,898,58,29.77514607
"Optimum",9066,898,58,29.32780825
"Optimum",9067,898,58,27.43406626
"Optimum",9068,898,58,31.59444924
"Optimum",9069,898,58,30.33719849
"Optimum",9070,898,58,24.87612912
"Optimum",1060,898,58,35.04640297
"Optimum",1059,898,58,32.36260776
"Optimum",1058,898,58,34.31412338
"Optimum",1057,898,58,30.85787387
"Optimum",1056,898,58,33.70890292
"Optimum",1055,898,58,33.9902199
"Optimum",1054,898,58,28.32905437
"Optimum",1053,898,58,39.49294337
"Optimum",1052,898,58,30.80697663
"Optimum",1051,898,58,33.9827948
"Optimum",8070,898,58,32.51162437
"Optimum",8069,898,58,26.23430172
"Optimum",8068,898,58,30.52112734
"Optimum",8067,898,58,29.8853741
"Optimum",8066,898,58,33.30260022
"Optimum",8065,898,58,29.22209893
"Optimum",8064,898,58,30.10814951
"Optimum",8063,898,58,31.08071486
"Optimum",8062,898,58,32.89119035
"Optimum",8061,898,58,28.82355454
"Optimum",9060,898,58,24.86971361
"Optimum",9059,898,58,25.72994242
"Optimum",9058,898,58,30.96171175
"Optimum",9057,898,58,27.68706157
"Optimum",9056,898,58,27.54392672
"Optimum",9055,898,58,31.67035824
"Optimum",9054,898,58,23.12427243
"Optimum",9053,898,58,32.06397762
"Optimum",9052,898,58,29.9261455
"Optimum",9051,898,58,28.59762704
"Optimum",1041,898,58,31.23658386
"Optimum",1042,898,58,24.96463377
"Optimum",1043,898,58,34.83775449
"Optimum",1044,898,58,29.8093997
"Optimum",1045,898,58,28.27019017
"Optimum",1046,898,58,32.58692683
"Optimum",1047,898,58,32.3363115
"Optimum",1048,898,58,31.42278569
"Optimum",1049,898,58,29.29738108
"Optimum",1050,898,58,32.09065493
"Optimum",8072,898,58,30.78975642
"Optimum",8073,898,58,34.36028155
"Optimum",8074,898,58,29.41640898
"Optimum",8075,898,58,29.14494543
"Optimum",8076,898,58,29.25577256
"Optimum",8077,898,58,33.3062503
"Optimum",8078,898,58,20.45735666
"Optimum",8079,898,58,30.14490737
"Optimum",8080,898,58,31.32511519
"Optimum",9041,898,58,25.06372695
"Optimum",9042,898,58,28.35055949
"Optimum",9043,898,58,26.98707933
"Optimum",9044,898,58,24.66668331
"Optimum",9045,898,58,24.72174322
"Optimum",9046,898,58,26.20707844
"Optimum",9047,898,58,23.40456139
"Optimum",9048,898,58,25.12636567
"Optimum",9049,898,58,26.92595752
"Optimum",9050,898,58,29.19147651
"Optimum",1040,898,58,29.63463595
"Optimum",1039,898,58,27.28749928
"Optimum",1038,898,58,29.87826424
"Optimum",1037,898,58,31.41689021
"Optimum",1036,898,58,34.93286826
"Optimum",1035,898,58,29.01351338
"Optimum",1034,898,58,28.04856412
"Optimum",1033,898,58,36.19977895
"Optimum",1032,898,58,25.53066862
"Optimum",1031,898,58,33.21318055
"Optimum",8090,898,58,31.6054064
"Optimum",8089,898,58,32.51588554
"Optimum",8088,898,58,32.45393249
"Optimum",8087,898,58,27.48462242
"Optimum",8086,898,58,32.99993363
"Optimum",8085,898,58,35.40320703
"Optimum",8084,898,58,30.93069297
"Optimum",8083,898,58,31.4910521
"Optimum",8082,898,58,32.01213428
"Optimum",8081,898,58,31.24694278
"Optimum",9040,898,58,32.1937004
"Optimum",9039,898,58,27.23524391
"Optimum",9038,898,58,30.2922965
"Optimum",9037,898,58,23.71192348
"Optimum",9036,898,58,30.95004606
"Optimum",9035,898,58,28.2775454
"Optimum",9034,898,58,28.38350445
"Optimum",9033,898,58,31.83078263
"Optimum",9032,898,58,31.22331844
"Optimum",9031,898,58,28.39779056
"Optimum",1021,898,58,34.44083625
"Optimum",1022,898,58,33.65622028
"Optimum",1023,898,58,35.34910964
"Optimum",1024,898,58,34.16180979
"Optimum",1025,898,58,32.77129904
"Optimum",1026,898,58,33.09461049
"Optimum",1027,898,58,33.68967972
"Optimum",1028,898,58,39.9839055
"Optimum",1029,898,58,35.37612894
"Optimum",1030,898,58,38.52783946
"Optimum",8091,898,58,35.87454096
"Optimum",8092,898,58,31.00639611
"Optimum",8093,898,58,36.52179452
"Optimum",8094,898,58,34.61779168
"Optimum",8095,898,58,36.41296945
"Optimum",8096,898,58,37.513775
"Optimum",8097,898,58,38.53832115
"Optimum",8098,898,58,27.32746483
"Optimum",8099,898,58,34.08440126
"Optimum",8100,898,58,35.20622185
"Optimum",9021,898,58,32.23214667
"Optimum",9022,898,58,33.32918539
"Optimum",9023,898,58,26.06838214
"Optimum",9024,898,58,28.27344337
"Optimum",9025,898,58,30.30700957
"Optimum",9026,898,58,24.30272463
"Optimum",9027,898,58,25.68079284
"Optimum",9028,898,58,28.56237863
"Optimum",9029,898,58,29.22206803
"Optimum",9030,898,58,31.82231486
"Optimum",1020,898,58,28.38394185
"Optimum",1019,898,58,28.36079513
"Optimum",1018,898,58,31.33332645
"Optimum",1017,898,58,24.67071636
"Optimum",1016,898,58,28.47520853
"Optimum",1015,898,58,27.64905399
"Optimum",1014,898,58,24.78784615
"Optimum",1013,898,58,31.11606805
"Optimum",1012,898,58,28.78121665
"Optimum",1011,898,58,25.76593032
"Optimum",8110,898,58,25.26738543
"Optimum",8109,898,58,30.23752862
"Optimum",8108,898,58,30.26316302
"Optimum",8107,898,58,29.05205803
"Optimum",8106,898,58,34.20467413
"Optimum",8105,898,58,31.76735734
"Optimum",8104,898,58,32.97772339
"Optimum",8103,898,58,23.47190476
"Optimum",8102,898,58,30.65161614
"Optimum",8101,898,58,35.50830794
"Optimum",9020,898,58,29.722867
"Optimum",9019,898,58,27.34521521
"Optimum",9018,898,58,24.01469106
"Optimum",9017,898,58,24.19023153
"Optimum",9016,898,58,24.37834624
"Optimum",9015,898,58,22.95171716
"Optimum",9014,898,58,23.03346806
"Optimum",9013,898,58,31.57148189
"Optimum",9012,898,58,27.32923137
"Optimum",9011,898,58,25.82560347
"Optimum",1001,898,58,27.08885638
"Optimum",1002,898,58,21.54269664
"Optimum",1003,898,58,35.23674438
"Optimum",1004,898,58,23.18590332
"Optimum",1005,898,58,29.79949092
"Optimum",1006,898,58,33.07150201
"Optimum",1007,898,58,29.2648764
"Optimum",1008,898,58,35.12724217
"Optimum",1009,898,58,24.68374961
"Optimum",1010,898,58,28.9722881
"Optimum",8111,898,58,30.25295018
"Optimum",8112,898,58,28.60303586
"Optimum",8113,898,58,29.15234126
"Optimum",8114,898,58,31.29813907
"Optimum",8115,898,58,29.71308091
"Optimum",8116,898,58,30.66636943
"Optimum",8117,898,58,34.68029247
"Optimum",8118,898,58,33.45437224
"Optimum",8119,898,58,32.91914683
"Optimum",8120,898,58,32.16637198
"Optimum",9001,898,58,31.65439319
"Optimum",9002,898,58,24.52068297
"Optimum",9003,898,58,27.6898586
"Optimum",9004,898,58,24.01604175
"Optimum",9005,898,58,25.7103267
"Optimum",9006,898,58,21.35199606
"Optimum",9007,898,58,24.19723928
"Optimum",9009,898,58,29.2842472
"Late",9010,534,39,7.426674837
"Late",9009,534,39,9.258377739
"Late",9007,534,39,5.649025518
"Late",9006,534,39,7.124619088
"Late",9005,534,39,7.468711868
"Late",9004,534,39,7.581577936
"Late",9003,534,39,5.693137588
"Late",9002,534,39,3.852196617
"Late",9001,534,39,6.333440298
"Late",8120,534,39,9.839758145
"Late",8119,534,39,9.907126192
"Late",8118,534,39,10.30713065
"Late",8117,534,39,10.48713681
"Late",8116,534,39,13.33039207
"Late",8115,534,39,6.736041253
"Late",8114,534,39,12.75705502
"Late",8113,534,39,12.31488541
"Late",8112,534,39,10.69264818
"Late",8111,534,39,8.884131612
"Late",1010,534,39,8.604187331
"Late",1009,534,39,12.74558913
"Late",1008,534,39,14.81062968
"Late",1007,534,39,8.976234396
"Late",1006,534,39,15.30910268
"Late",1005,534,39,11.52927755
"Late",1004,534,39,11.38546339
"Late",1003,534,39,17.79984302
"Late",1002,534,39,15.30023694
"Late",1001,534,39,12.26259339
"Late",9011,534,39,5.173823661
"Late",9012,534,39,5.366154183
"Late",9013,534,39,5.030948577
"Late",9014,534,39,8.135026671
"Late",9015,534,39,6.837184013
"Late",9016,534,39,6.258282369
"Late",9017,534,39,5.485519695
"Late",9018,534,39,6.19249959
"Late",9019,534,39,9.980707214
"Late",9020,534,39,7.531139159
"Late",8101,534,39,12.39415026
"Late",8102,534,39,14.0434425
"Late",8103,534,39,9.559725971
"Late",8104,534,39,9.439657343
"Late",8105,534,39,6.263258562
"Late",8106,534,39,7.762941881
"Late",8107,534,39,5.930441284
"Late",8108,534,39,8.651760459
"Late",8109,534,39,10.26120888
"Late",8110,534,39,6.481325671
"Late",1011,534,39,7.793642241
"Late",1012,534,39,9.546600004
"Late",1013,534,39,14.753734
"Late",1014,534,39,10.49634397
"Late",1015,534,39,8.189612305
"Late",1016,534,39,8.882255595
"Late",1017,534,39,13.00639151
"Late",1018,534,39,13.8807887
"Late",1019,534,39,12.67740467
"Late",1020,534,39,7.308863622
"Late",9030,534,39,8.37536852
"Late",9029,534,39,6.889176266
"Late",9028,534,39,8.900260051
"Late",9027,534,39,7.784401982
"Late",9026,534,39,8.111188283
"Late",9025,534,39,16.16712973
"Late",9024,534,39,8.22357189
"Late",9023,534,39,8.312976192
"Late",9022,534,39,12.2632644
"Late",9021,534,39,8.389338679
"Late",8100,534,39,10.43226179
"Late",8099,534,39,9.356700489
"Late",8098,534,39,4.511810782
"Late",8097,534,39,10.42509798
"Late",8096,534,39,15.8358494
"Late",8095,534,39,14.1939321
"Late",8094,534,39,16.84925431
"Late",8093,534,39,15.5112482
"Late",8092,534,39,11.5153229
"Late",8091,534,39,12.05506893
"Late",1030,534,39,11.39830628
"Late",1029,534,39,13.64421511
"Late",1028,534,39,11.75201251
"Late",1027,534,39,6.160977086
"Late",1026,534,39,8.483889948
"Late",1025,534,39,8.745245631
"Late",1024,534,39,13.02938743
"Late",1023,534,39,17.842462
"Late",1022,534,39,15.53058151
"Late",1021,534,39,14.06623392
"Late",9031,534,39,8.743807517
"Late",9032,534,39,7.920220359
"Late",9033,534,39,7.202771847
"Late",9034,534,39,7.921925896
"Late",9035,534,39,11.71094807
"Late",9036,534,39,12.28959652
"Late",9037,534,39,9.762785367
"Late",9038,534,39,7.692514902
"Late",9039,534,39,6.611161841
"Late",9040,534,39,9.154803241
"Late",8081,534,39,13.01980956
"Late",8082,534,39,11.81691144
"Late",8083,534,39,14.51045863
"Late",8084,534,39,10.08680505
"Late",8085,534,39,10.9140848
"Late",8086,534,39,16.58003384
"Late",8087,534,39,11.94553421
"Late",8088,534,39,16.37157953
"Late",8089,534,39,14.7838405
"Late",8090,534,39,8.156604072
"Late",1031,534,39,16.11442363
"Late",1032,534,39,10.23640506
"Late",1033,534,39,8.24541881
"Late",1034,534,39,10.07503815
"Late",1035,534,39,7.138287472
"Late",1036,534,39,6.539567282
"Late",1037,534,39,6.49073723
"Late",1038,534,39,10.88435372
"Late",1039,534,39,9.259862782
"Late",1040,534,39,10.8845132
"Late",9050,534,39,13.496546
"Late",9049,534,39,5.866267467
"Late",9048,534,39,13.43183939
"Late",9047,534,39,6.395654616
"Late",9046,534,39,9.330838493
"Late",9045,534,39,4.115489855
"Late",9044,534,39,5.148582276
